evidence_id,axis,status,metric,value,unit,numerator,denominator,source_path,sample_key,detail
E00333,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\a362df18-d623-46b9-9da9-7507576c34b8.png|D:\datasets\ArchCAD\data\svg\a362df18-d623-46b9-9da9-7507576c34b8.svg|D:\datasets\ArchCAD\data\point\a362df18-d623-46b9-9da9-7507576c34b8.npy|D:\datasets\ArchCAD\data\caption\a362df18-d623-46b9-9da9-7507576c34b8.json|D:\datasets\ArchCAD\data\json\a362df18-d623-46b9-9da9-7507576c34b8.json,a362df18-d623-46b9-9da9-7507576c34b8,"entity_count=106;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7688679245283019;extent_residual=0.0;errors=none"
E00334,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0f0822a7-e7f3-4cf3-98ea-3db2b4170354.png|D:\datasets\ArchCAD\data\svg\0f0822a7-e7f3-4cf3-98ea-3db2b4170354.svg|D:\datasets\ArchCAD\data\point\0f0822a7-e7f3-4cf3-98ea-3db2b4170354.npy|D:\datasets\ArchCAD\data\caption\0f0822a7-e7f3-4cf3-98ea-3db2b4170354.json|D:\datasets\ArchCAD\data\json\0f0822a7-e7f3-4cf3-98ea-3db2b4170354.json,0f0822a7-e7f3-4cf3-98ea-3db2b4170354,"entity_count=132;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6666666666666666;extent_residual=0.0;errors=none"
E00335,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\71a0d474-07d1-4064-9688-88ab8dd3906f.png|D:\datasets\ArchCAD\data\svg\71a0d474-07d1-4064-9688-88ab8dd3906f.svg|D:\datasets\ArchCAD\data\point\71a0d474-07d1-4064-9688-88ab8dd3906f.npy|D:\datasets\ArchCAD\data\caption\71a0d474-07d1-4064-9688-88ab8dd3906f.json|D:\datasets\ArchCAD\data\json\71a0d474-07d1-4064-9688-88ab8dd3906f.json,71a0d474-07d1-4064-9688-88ab8dd3906f,"entity_count=268;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.39925373134328357;extent_residual=0.0;errors=none"
E00336,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6376f1cf-2621-4c1f-98ff-23f84b7dd9bb.png|D:\datasets\ArchCAD\data\svg\6376f1cf-2621-4c1f-98ff-23f84b7dd9bb.svg|D:\datasets\ArchCAD\data\point\6376f1cf-2621-4c1f-98ff-23f84b7dd9bb.npy|D:\datasets\ArchCAD\data\caption\6376f1cf-2621-4c1f-98ff-23f84b7dd9bb.json|D:\datasets\ArchCAD\data\json\6376f1cf-2621-4c1f-98ff-23f84b7dd9bb.json,6376f1cf-2621-4c1f-98ff-23f84b7dd9bb,"entity_count=245;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5836734693877551;extent_residual=0.0;errors=none"
E00337,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\fbfd8a28-0c2f-4ed2-95ba-7571918b29b9.png|D:\datasets\ArchCAD\data\svg\fbfd8a28-0c2f-4ed2-95ba-7571918b29b9.svg|D:\datasets\ArchCAD\data\point\fbfd8a28-0c2f-4ed2-95ba-7571918b29b9.npy|D:\datasets\ArchCAD\data\caption\fbfd8a28-0c2f-4ed2-95ba-7571918b29b9.json|D:\datasets\ArchCAD\data\json\fbfd8a28-0c2f-4ed2-95ba-7571918b29b9.json,fbfd8a28-0c2f-4ed2-95ba-7571918b29b9,"entity_count=87;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6204819277108434;extent_residual=0.0;errors=none"
E00338,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\3784d8c1-702e-45c5-a42b-7d4be089d5f0.png|D:\datasets\ArchCAD\data\svg\3784d8c1-702e-45c5-a42b-7d4be089d5f0.svg|D:\datasets\ArchCAD\data\point\3784d8c1-702e-45c5-a42b-7d4be089d5f0.npy|D:\datasets\ArchCAD\data\caption\3784d8c1-702e-45c5-a42b-7d4be089d5f0.json|D:\datasets\ArchCAD\data\json\3784d8c1-702e-45c5-a42b-7d4be089d5f0.json,3784d8c1-702e-45c5-a42b-7d4be089d5f0,"entity_count=185;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6299435028248588;extent_residual=0.0;errors=none"
E00339,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\ded5f8a7-3575-4ac8-8703-0505600de48d.png|D:\datasets\ArchCAD\data\svg\ded5f8a7-3575-4ac8-8703-0505600de48d.svg|D:\datasets\ArchCAD\data\point\ded5f8a7-3575-4ac8-8703-0505600de48d.npy|D:\datasets\ArchCAD\data\caption\ded5f8a7-3575-4ac8-8703-0505600de48d.json|D:\datasets\ArchCAD\data\json\ded5f8a7-3575-4ac8-8703-0505600de48d.json,ded5f8a7-3575-4ac8-8703-0505600de48d,"entity_count=96;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5666666666666667;extent_residual=0.0;errors=none"
E00340,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\968ca36c-93f6-4666-9406-ce56db411349.png|D:\datasets\ArchCAD\data\svg\968ca36c-93f6-4666-9406-ce56db411349.svg|D:\datasets\ArchCAD\data\point\968ca36c-93f6-4666-9406-ce56db411349.npy|D:\datasets\ArchCAD\data\caption\968ca36c-93f6-4666-9406-ce56db411349.json|D:\datasets\ArchCAD\data\json\968ca36c-93f6-4666-9406-ce56db411349.json,968ca36c-93f6-4666-9406-ce56db411349,"entity_count=127;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.45384615384615384;extent_residual=0.0;errors=none"
E00341,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\50d14022-fdf6-437e-9dc0-7194a9b0c068.png|D:\datasets\ArchCAD\data\svg\50d14022-fdf6-437e-9dc0-7194a9b0c068.svg|D:\datasets\ArchCAD\data\point\50d14022-fdf6-437e-9dc0-7194a9b0c068.npy|D:\datasets\ArchCAD\data\caption\50d14022-fdf6-437e-9dc0-7194a9b0c068.json|D:\datasets\ArchCAD\data\json\50d14022-fdf6-437e-9dc0-7194a9b0c068.json,50d14022-fdf6-437e-9dc0-7194a9b0c068,"entity_count=49;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5208333333333334;extent_residual=0.0;errors=none"
E00342,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\15791d87-16cb-42f9-bb21-0f4b0efca82a.png|D:\datasets\ArchCAD\data\svg\15791d87-16cb-42f9-bb21-0f4b0efca82a.svg|D:\datasets\ArchCAD\data\point\15791d87-16cb-42f9-bb21-0f4b0efca82a.npy|D:\datasets\ArchCAD\data\caption\15791d87-16cb-42f9-bb21-0f4b0efca82a.json|D:\datasets\ArchCAD\data\json\15791d87-16cb-42f9-bb21-0f4b0efca82a.json,15791d87-16cb-42f9-bb21-0f4b0efca82a,"entity_count=39;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7571428571428571;extent_residual=0.0;errors=none"
E00343,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\33360833-e454-47dc-bee9-c913119acf66.png|D:\datasets\ArchCAD\data\svg\33360833-e454-47dc-bee9-c913119acf66.svg|D:\datasets\ArchCAD\data\point\33360833-e454-47dc-bee9-c913119acf66.npy|D:\datasets\ArchCAD\data\caption\33360833-e454-47dc-bee9-c913119acf66.json|D:\datasets\ArchCAD\data\json\33360833-e454-47dc-bee9-c913119acf66.json,33360833-e454-47dc-bee9-c913119acf66,"entity_count=152;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5451388888888888;extent_residual=0.0;errors=none"
E00344,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5fcd3d4c-a1d9-4c62-8c4a-aa8bd9e9c01c.png|D:\datasets\ArchCAD\data\svg\5fcd3d4c-a1d9-4c62-8c4a-aa8bd9e9c01c.svg|D:\datasets\ArchCAD\data\point\5fcd3d4c-a1d9-4c62-8c4a-aa8bd9e9c01c.npy|D:\datasets\ArchCAD\data\caption\5fcd3d4c-a1d9-4c62-8c4a-aa8bd9e9c01c.json|D:\datasets\ArchCAD\data\json\5fcd3d4c-a1d9-4c62-8c4a-aa8bd9e9c01c.json,5fcd3d4c-a1d9-4c62-8c4a-aa8bd9e9c01c,"entity_count=34;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.1111111111111111;extent_residual=0.0;errors=none"
E00345,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\1037d05c-ac71-43d8-b8c9-330b6e9b0dac.png|D:\datasets\ArchCAD\data\svg\1037d05c-ac71-43d8-b8c9-330b6e9b0dac.svg|D:\datasets\ArchCAD\data\point\1037d05c-ac71-43d8-b8c9-330b6e9b0dac.npy|D:\datasets\ArchCAD\data\caption\1037d05c-ac71-43d8-b8c9-330b6e9b0dac.json|D:\datasets\ArchCAD\data\json\1037d05c-ac71-43d8-b8c9-330b6e9b0dac.json,1037d05c-ac71-43d8-b8c9-330b6e9b0dac,"entity_count=154;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5868055555555556;extent_residual=0.0;errors=none"
E00346,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b28f74e4-0e66-4b10-8317-5f28f043c66b.png|D:\datasets\ArchCAD\data\svg\b28f74e4-0e66-4b10-8317-5f28f043c66b.svg|D:\datasets\ArchCAD\data\point\b28f74e4-0e66-4b10-8317-5f28f043c66b.npy|D:\datasets\ArchCAD\data\caption\b28f74e4-0e66-4b10-8317-5f28f043c66b.json|D:\datasets\ArchCAD\data\json\b28f74e4-0e66-4b10-8317-5f28f043c66b.json,b28f74e4-0e66-4b10-8317-5f28f043c66b,"entity_count=226;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5857142857142857;extent_residual=0.0;errors=none"
E00347,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6340a1b1-52fe-44d0-9407-de8001a90e74.png|D:\datasets\ArchCAD\data\svg\6340a1b1-52fe-44d0-9407-de8001a90e74.svg|D:\datasets\ArchCAD\data\point\6340a1b1-52fe-44d0-9407-de8001a90e74.npy|D:\datasets\ArchCAD\data\caption\6340a1b1-52fe-44d0-9407-de8001a90e74.json|D:\datasets\ArchCAD\data\json\6340a1b1-52fe-44d0-9407-de8001a90e74.json,6340a1b1-52fe-44d0-9407-de8001a90e74,"entity_count=164;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.49079754601226994;extent_residual=0.0;errors=none"
E00348,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\6aa01f00-5a63-4433-98b6-f2b1ffe8f585.png|D:\datasets\ArchCAD\data\svg\6aa01f00-5a63-4433-98b6-f2b1ffe8f585.svg|D:\datasets\ArchCAD\data\point\6aa01f00-5a63-4433-98b6-f2b1ffe8f585.npy|D:\datasets\ArchCAD\data\caption\6aa01f00-5a63-4433-98b6-f2b1ffe8f585.json|D:\datasets\ArchCAD\data\json\6aa01f00-5a63-4433-98b6-f2b1ffe8f585.json,6aa01f00-5a63-4433-98b6-f2b1ffe8f585,"entity_count=237;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5888888888888889;extent_residual=0.0;errors=none"
E00349,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\0cc30a60-ffc6-4535-9f00-5d2609dda751.png|D:\datasets\ArchCAD\data\svg\0cc30a60-ffc6-4535-9f00-5d2609dda751.svg|D:\datasets\ArchCAD\data\point\0cc30a60-ffc6-4535-9f00-5d2609dda751.npy|D:\datasets\ArchCAD\data\caption\0cc30a60-ffc6-4535-9f00-5d2609dda751.json|D:\datasets\ArchCAD\data\json\0cc30a60-ffc6-4535-9f00-5d2609dda751.json,0cc30a60-ffc6-4535-9f00-5d2609dda751,"entity_count=438;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.30128205128205127;extent_residual=0.0;errors=none"
E00350,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\1468448b-7bb4-4fd0-84aa-8d6e95b1efd2.png|D:\datasets\ArchCAD\data\svg\1468448b-7bb4-4fd0-84aa-8d6e95b1efd2.svg|D:\datasets\ArchCAD\data\point\1468448b-7bb4-4fd0-84aa-8d6e95b1efd2.npy|D:\datasets\ArchCAD\data\caption\1468448b-7bb4-4fd0-84aa-8d6e95b1efd2.json|D:\datasets\ArchCAD\data\json\1468448b-7bb4-4fd0-84aa-8d6e95b1efd2.json,1468448b-7bb4-4fd0-84aa-8d6e95b1efd2,"entity_count=184;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6055555555555555;extent_residual=0.0;errors=none"
E00351,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\df3b14bc-9032-4dd0-a189-ffeeca75bd55.png|D:\datasets\ArchCAD\data\svg\df3b14bc-9032-4dd0-a189-ffeeca75bd55.svg|D:\datasets\ArchCAD\data\point\df3b14bc-9032-4dd0-a189-ffeeca75bd55.npy|D:\datasets\ArchCAD\data\caption\df3b14bc-9032-4dd0-a189-ffeeca75bd55.json|D:\datasets\ArchCAD\data\json\df3b14bc-9032-4dd0-a189-ffeeca75bd55.json,df3b14bc-9032-4dd0-a189-ffeeca75bd55,"entity_count=142;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.40234375;extent_residual=0.0;errors=none"
E00352,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d8073394-b123-4509-9ee0-eafe27289e9e.png|D:\datasets\ArchCAD\data\svg\d8073394-b123-4509-9ee0-eafe27289e9e.svg|D:\datasets\ArchCAD\data\point\d8073394-b123-4509-9ee0-eafe27289e9e.npy|D:\datasets\ArchCAD\data\caption\d8073394-b123-4509-9ee0-eafe27289e9e.json|D:\datasets\ArchCAD\data\json\d8073394-b123-4509-9ee0-eafe27289e9e.json,d8073394-b123-4509-9ee0-eafe27289e9e,"entity_count=220;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.3290155440414508;extent_residual=0.0;errors=none"
E00353,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\cf595e0f-2e68-4aba-af66-483129264c5f.png|D:\datasets\ArchCAD\data\svg\cf595e0f-2e68-4aba-af66-483129264c5f.svg|D:\datasets\ArchCAD\data\point\cf595e0f-2e68-4aba-af66-483129264c5f.npy|D:\datasets\ArchCAD\data\caption\cf595e0f-2e68-4aba-af66-483129264c5f.json|D:\datasets\ArchCAD\data\json\cf595e0f-2e68-4aba-af66-483129264c5f.json,cf595e0f-2e68-4aba-af66-483129264c5f,"entity_count=46;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.7272727272727273;extent_residual=0.0;errors=none"
E00354,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\a2db3293-0834-4c93-91d1-35107a046c1e.png|D:\datasets\ArchCAD\data\svg\a2db3293-0834-4c93-91d1-35107a046c1e.svg|D:\datasets\ArchCAD\data\point\a2db3293-0834-4c93-91d1-35107a046c1e.npy|D:\datasets\ArchCAD\data\caption\a2db3293-0834-4c93-91d1-35107a046c1e.json|D:\datasets\ArchCAD\data\json\a2db3293-0834-4c93-91d1-35107a046c1e.json,a2db3293-0834-4c93-91d1-35107a046c1e,"entity_count=61;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5901639344262295;extent_residual=0.0;errors=none"
E00355,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b8c1bf3b-8c5a-456d-ab10-3d775142cd9d.png|D:\datasets\ArchCAD\data\svg\b8c1bf3b-8c5a-456d-ab10-3d775142cd9d.svg|D:\datasets\ArchCAD\data\point\b8c1bf3b-8c5a-456d-ab10-3d775142cd9d.npy|D:\datasets\ArchCAD\data\caption\b8c1bf3b-8c5a-456d-ab10-3d775142cd9d.json|D:\datasets\ArchCAD\data\json\b8c1bf3b-8c5a-456d-ab10-3d775142cd9d.json,b8c1bf3b-8c5a-456d-ab10-3d775142cd9d,"entity_count=301;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5521235521235521;extent_residual=0.0;errors=none"
E00356,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\dd6e63ee-3c73-403a-a12a-33eab6a11b2b.png|D:\datasets\ArchCAD\data\svg\dd6e63ee-3c73-403a-a12a-33eab6a11b2b.svg|D:\datasets\ArchCAD\data\point\dd6e63ee-3c73-403a-a12a-33eab6a11b2b.npy|D:\datasets\ArchCAD\data\caption\dd6e63ee-3c73-403a-a12a-33eab6a11b2b.json|D:\datasets\ArchCAD\data\json\dd6e63ee-3c73-403a-a12a-33eab6a11b2b.json,dd6e63ee-3c73-403a-a12a-33eab6a11b2b,"entity_count=119;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5948275862068966;extent_residual=0.0;errors=none"
E00357,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\9f3a2c53-e02b-45f0-9261-cff5d408184e.png|D:\datasets\ArchCAD\data\svg\9f3a2c53-e02b-45f0-9261-cff5d408184e.svg|D:\datasets\ArchCAD\data\point\9f3a2c53-e02b-45f0-9261-cff5d408184e.npy|D:\datasets\ArchCAD\data\caption\9f3a2c53-e02b-45f0-9261-cff5d408184e.json|D:\datasets\ArchCAD\data\json\9f3a2c53-e02b-45f0-9261-cff5d408184e.json,9f3a2c53-e02b-45f0-9261-cff5d408184e,"entity_count=483;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5591397849462365;extent_residual=0.0;errors=none"
E00358,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\86cf6955-cea0-42c0-901b-1f16a46d75b2.png|D:\datasets\ArchCAD\data\svg\86cf6955-cea0-42c0-901b-1f16a46d75b2.svg|D:\datasets\ArchCAD\data\point\86cf6955-cea0-42c0-901b-1f16a46d75b2.npy|D:\datasets\ArchCAD\data\caption\86cf6955-cea0-42c0-901b-1f16a46d75b2.json|D:\datasets\ArchCAD\data\json\86cf6955-cea0-42c0-901b-1f16a46d75b2.json,86cf6955-cea0-42c0-901b-1f16a46d75b2,"entity_count=131;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.3134920634920635;extent_residual=0.0;errors=none"
E00359,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\d0070d2d-d267-4355-b855-c525e3e8394a.png|D:\datasets\ArchCAD\data\svg\d0070d2d-d267-4355-b855-c525e3e8394a.svg|D:\datasets\ArchCAD\data\point\d0070d2d-d267-4355-b855-c525e3e8394a.npy|D:\datasets\ArchCAD\data\caption\d0070d2d-d267-4355-b855-c525e3e8394a.json|D:\datasets\ArchCAD\data\json\d0070d2d-d267-4355-b855-c525e3e8394a.json,d0070d2d-d267-4355-b855-c525e3e8394a,"entity_count=33;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6212121212121212;extent_residual=0.0;errors=none"
E00360,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7332f394-abc7-422b-953d-81fd7ed4d15c.png|D:\datasets\ArchCAD\data\svg\7332f394-abc7-422b-953d-81fd7ed4d15c.svg|D:\datasets\ArchCAD\data\point\7332f394-abc7-422b-953d-81fd7ed4d15c.npy|D:\datasets\ArchCAD\data\caption\7332f394-abc7-422b-953d-81fd7ed4d15c.json|D:\datasets\ArchCAD\data\json\7332f394-abc7-422b-953d-81fd7ed4d15c.json,7332f394-abc7-422b-953d-81fd7ed4d15c,"entity_count=129;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4823008849557522;extent_residual=0.0;errors=none"
E00361,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\eadaa862-0e8a-4b34-82d3-bcedd7b9b9c5.png|D:\datasets\ArchCAD\data\svg\eadaa862-0e8a-4b34-82d3-bcedd7b9b9c5.svg|D:\datasets\ArchCAD\data\point\eadaa862-0e8a-4b34-82d3-bcedd7b9b9c5.npy|D:\datasets\ArchCAD\data\caption\eadaa862-0e8a-4b34-82d3-bcedd7b9b9c5.json|D:\datasets\ArchCAD\data\json\eadaa862-0e8a-4b34-82d3-bcedd7b9b9c5.json,eadaa862-0e8a-4b34-82d3-bcedd7b9b9c5,"entity_count=1201;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.776824034334764;extent_residual=0.0;errors=none"
E00362,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\713b5577-7e90-406b-8ad7-f712cee0dee3.png|D:\datasets\ArchCAD\data\svg\713b5577-7e90-406b-8ad7-f712cee0dee3.svg|D:\datasets\ArchCAD\data\point\713b5577-7e90-406b-8ad7-f712cee0dee3.npy|D:\datasets\ArchCAD\data\caption\713b5577-7e90-406b-8ad7-f712cee0dee3.json|D:\datasets\ArchCAD\data\json\713b5577-7e90-406b-8ad7-f712cee0dee3.json,713b5577-7e90-406b-8ad7-f712cee0dee3,"entity_count=53;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.6808510638297872;extent_residual=0.0;errors=none"
E00363,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\37268ca8-6426-44f1-9207-a197ed4204ef.png|D:\datasets\ArchCAD\data\svg\37268ca8-6426-44f1-9207-a197ed4204ef.svg|D:\datasets\ArchCAD\data\point\37268ca8-6426-44f1-9207-a197ed4204ef.npy|D:\datasets\ArchCAD\data\caption\37268ca8-6426-44f1-9207-a197ed4204ef.json|D:\datasets\ArchCAD\data\json\37268ca8-6426-44f1-9207-a197ed4204ef.json,37268ca8-6426-44f1-9207-a197ed4204ef,"entity_count=1021;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.299761620977354;extent_residual=0.0;errors=none"
E00364,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\f7c60929-f40f-4c26-8e47-a031ea64431d.png|D:\datasets\ArchCAD\data\svg\f7c60929-f40f-4c26-8e47-a031ea64431d.svg|D:\datasets\ArchCAD\data\point\f7c60929-f40f-4c26-8e47-a031ea64431d.npy|D:\datasets\ArchCAD\data\caption\f7c60929-f40f-4c26-8e47-a031ea64431d.json|D:\datasets\ArchCAD\data\json\f7c60929-f40f-4c26-8e47-a031ea64431d.json,f7c60929-f40f-4c26-8e47-a031ea64431d,"entity_count=65;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.4716981132075472;extent_residual=0.0;errors=none"
E00365,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\5c6a1884-7841-4352-83d6-17d58425f4e9.png|D:\datasets\ArchCAD\data\svg\5c6a1884-7841-4352-83d6-17d58425f4e9.svg|D:\datasets\ArchCAD\data\point\5c6a1884-7841-4352-83d6-17d58425f4e9.npy|D:\datasets\ArchCAD\data\caption\5c6a1884-7841-4352-83d6-17d58425f4e9.json|D:\datasets\ArchCAD\data\json\5c6a1884-7841-4352-83d6-17d58425f4e9.json,5c6a1884-7841-4352-83d6-17d58425f4e9,"entity_count=160;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.706766917293233;extent_residual=0.0;errors=none"
E00366,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\7c7321b8-7dca-4f57-bb51-e9e82ec01895.png|D:\datasets\ArchCAD\data\svg\7c7321b8-7dca-4f57-bb51-e9e82ec01895.svg|D:\datasets\ArchCAD\data\point\7c7321b8-7dca-4f57-bb51-e9e82ec01895.npy|D:\datasets\ArchCAD\data\caption\7c7321b8-7dca-4f57-bb51-e9e82ec01895.json|D:\datasets\ArchCAD\data\json\7c7321b8-7dca-4f57-bb51-e9e82ec01895.json,7c7321b8-7dca-4f57-bb51-e9e82ec01895,"entity_count=448;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.41911764705882354;extent_residual=0.0;errors=none"
E00367,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\cc40530a-5214-4a44-86f8-57e1fa0b90a0.png|D:\datasets\ArchCAD\data\svg\cc40530a-5214-4a44-86f8-57e1fa0b90a0.svg|D:\datasets\ArchCAD\data\point\cc40530a-5214-4a44-86f8-57e1fa0b90a0.npy|D:\datasets\ArchCAD\data\caption\cc40530a-5214-4a44-86f8-57e1fa0b90a0.json|D:\datasets\ArchCAD\data\json\cc40530a-5214-4a44-86f8-57e1fa0b90a0.json,cc40530a-5214-4a44-86f8-57e1fa0b90a0,"entity_count=109;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.5;extent_residual=0.0;errors=none"
E00368,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\13870a5f-cc3b-404e-99c4-42ac9eb388a1.png|D:\datasets\ArchCAD\data\svg\13870a5f-cc3b-404e-99c4-42ac9eb388a1.svg|D:\datasets\ArchCAD\data\point\13870a5f-cc3b-404e-99c4-42ac9eb388a1.npy|D:\datasets\ArchCAD\data\caption\13870a5f-cc3b-404e-99c4-42ac9eb388a1.json|D:\datasets\ArchCAD\data\json\13870a5f-cc3b-404e-99c4-42ac9eb388a1.json,13870a5f-cc3b-404e-99c4-42ac9eb388a1,"entity_count=186;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.45108695652173914;extent_residual=0.0;errors=none"
E00369,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\3defce18-0996-4d9a-8495-ed9bec5f5a34.png|D:\datasets\ArchCAD\data\svg\3defce18-0996-4d9a-8495-ed9bec5f5a34.svg|D:\datasets\ArchCAD\data\point\3defce18-0996-4d9a-8495-ed9bec5f5a34.npy|D:\datasets\ArchCAD\data\caption\3defce18-0996-4d9a-8495-ed9bec5f5a34.json|D:\datasets\ArchCAD\data\json\3defce18-0996-4d9a-8495-ed9bec5f5a34.json,3defce18-0996-4d9a-8495-ed9bec5f5a34,"entity_count=645;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.33437990580847726;extent_residual=0.0;errors=none"
E00370,sample,PASS,sealed_sample_parse_alignment,True,,,,D:\datasets\ArchCAD\data\png\b12f4df3-f1d6-419f-8c8c-9648238648b5.png|D:\datasets\ArchCAD\data\svg\b12f4df3-f1d6-419f-8c8c-9648238648b5.svg|D:\datasets\ArchCAD\data\point\b12f4df3-f1d6-419f-8c8c-9648238648b5.npy|D:\datasets\ArchCAD\data\caption\b12f4df3-f1d6-419f-8c8c-9648238648b5.json|D:\datasets\ArchCAD\data\json\b12f4df3-f1d6-419f-8c8c-9648238648b5.json,b12f4df3-f1d6-419f-8c8c-9648238648b5,"entity_count=63;npy_orientation=columns=[primitive_code,y,x];npy_line_match_rate=0.19047619047619047;extent_residual=0.0;errors=none"
